position,DM
minutes,7188.0
passes_completed,3102.0
passes,3984.0
dribbles_completed,62.0
dribbles,85.0
passes_completed_short,1117.0
passes_short,1325.0
passes_completed_medium,1397.0
passes_medium,1670.0
passes_completed_long,558.0
passes_long,887.0
passes_total_distance,64793.0
passes_free_kicks,108.0
through_balls,8.0
passes_pressure,687.0
passes_switches,149.0
crosses,19.0
corner_kicks,2.0
passes_intercepted,70.0
passes_blocked,79.0
dispossessed,36.0
goals,1.0
assists,1.0
pens_made,1.0
pens_att,1.0
shots_total,49.0
shots_on_target,6.0
sca,102.0
gca,10.0
xg,1.0
crosses_into_penalty_area,3.0
passes_into_final_third,358.0
passes_into_penalty_area,24.0
progressive_passes,351.0
carry_progressive_distance,5915.0
assisted_shots,36.0
fouled,128.0
pens_won,0.0
tackles,223.0
interceptions,123.0
blocks,144.0
tackles_won,160.0
dribble_tackles,72.0
dribbles_vs,231.0
pressures,1549.0
pressure_regains,451.0
clearances,125.0
errors,3.0
aerials_won,100.0
aerials_lost,96.0
ball_recoveries,1233.0
pens_conceded,1.0
fouls,111.0
cards_yellow_red,0.0
