position,DM
minutes,648.0
passes_completed,0.6280864197530864
passes,0.6975308641975309
dribbles_completed,0.006172839506172839
dribbles,0.012345679012345678
passes_completed_short,0.2638888888888889
passes_short,0.28858024691358025
passes_completed_medium,0.28858024691358025
passes_medium,0.31790123456790126
passes_completed_long,0.06635802469135803
passes_long,0.0787037037037037
passes_total_distance,11.095679012345679
passes_free_kicks,0.004629629629629629
through_balls,0.0
passes_pressure,0.07407407407407407
passes_switches,0.006172839506172839
crosses,0.0030864197530864196
corner_kicks,0.0
passes_intercepted,0.010802469135802469
passes_blocked,0.0030864197530864196
dispossessed,0.013888888888888888
goals,0.0
assists,0.0015432098765432098
pens_made,0.0
pens_att,0.0
shots_total,0.009259259259259259
shots_on_target,0.0015432098765432098
sca,0.009259259259259259
gca,0.0015432098765432098
xg,0.0007716049382716049
crosses_into_penalty_area,0.0
passes_into_final_third,0.06018518518518518
passes_into_penalty_area,0.004629629629629629
progressive_passes,0.032407407407407406
carry_progressive_distance,0.8811728395061729
assisted_shots,0.0030864197530864196
fouled,0.013888888888888888
pens_won,0.0
tackles,0.021604938271604937
interceptions,0.007716049382716049
blocks,0.016975308641975308
tackles_won,0.015432098765432098
dribble_tackles,0.004629629629629629
dribbles_vs,0.016975308641975308
pressures,0.2623456790123457
pressure_regains,0.06481481481481481
clearances,0.012345679012345678
errors,0.0
aerials_won,0.015432098765432098
aerials_lost,0.009259259259259259
ball_recoveries,0.08641975308641975
pens_conceded,0.0
fouls,0.026234567901234566
cards_yellow_red,0.0
