position,DM
passes_completed,0.48214285714285715
passes,0.5818452380952381
dribbles_completed,0.022321428571428572
dribbles,0.02976190476190476
passes_completed_short,0.2113095238095238
passes_short,0.24107142857142858
passes_completed_medium,0.1875
passes_medium,0.21577380952380953
passes_completed_long,0.07291666666666667
passes_long,0.09821428571428571
passes_total_distance,8.97172619047619
passes_free_kicks,0.019345238095238096
through_balls,0.004464285714285714
passes_pressure,0.10863095238095238
passes_switches,0.013392857142857142
crosses,0.010416666666666666
corner_kicks,0.01488095238095238
passes_intercepted,0.00744047619047619
passes_blocked,0.01488095238095238
dispossessed,0.028273809523809524
goals,0.001488095238095238
assists,0.001488095238095238
pens_made,0.0
pens_att,0.0
shots_total,0.023809523809523808
shots_on_target,0.005952380952380952
sca,0.041666666666666664
gca,0.004464285714285714
xg,0.002232142857142857
crosses_into_penalty_area,0.001488095238095238
passes_into_final_third,0.047619047619047616
passes_into_penalty_area,0.013392857142857142
progressive_passes,0.06398809523809523
carry_progressive_distance,1.8645833333333333
assisted_shots,0.017857142857142856
fouled,0.017857142857142856
pens_won,0.0
tackles,0.022321428571428572
interceptions,0.011904761904761904
blocks,0.019345238095238096
tackles_won,0.00744047619047619
dribble_tackles,0.00744047619047619
dribbles_vs,0.025297619047619048
pressures,0.17410714285714285
pressure_regains,0.047619047619047616
clearances,0.004464285714285714
errors,0.001488095238095238
aerials_won,0.00744047619047619
aerials_lost,0.010416666666666666
ball_recoveries,0.12648809523809523
pens_conceded,0.0
fouls,0.020833333333333332
cards_yellow_red,0.0
