position,GK
minutes,2815.0
SoTA,0.047957371225577264
GA,0.019538188277087035
Saves,0.030905861456483125
#OPA,0.006394316163410302
Cmp,0.06429840142095915
Att,0.0497335701598579
Thr,0.034813499111900535
Stp,0.010657193605683837
