position,GK
passes_completed,0.20833333333333334
passes,0.32407407407407407
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,0.020370370370370372
passes_short,0.020370370370370372
passes_completed_medium,0.09074074074074075
passes_medium,0.09166666666666666
passes_completed_long,0.09722222222222222
passes_long,0.21203703703703702
passes_total_distance,7.192592592592592
passes_free_kicks,0.03981481481481482
through_balls,0.0
passes_pressure,0.022222222222222223
passes_switches,0.010185185185185186
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.000925925925925926
passes_blocked,0.000925925925925926
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.003703703703703704
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,0.3194444444444444
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.001851851851851852
pressures,0.000925925925925926
pressure_regains,0.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.05648148148148148
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
