position,WB
passes_completed,0.37920489296636084
passes,0.5290519877675841
dribbles_completed,0.0
dribbles,0.0030581039755351682
passes_completed_short,0.1559633027522936
passes_short,0.1743119266055046
passes_completed_medium,0.1712538226299694
passes_medium,0.22018348623853212
passes_completed_long,0.03669724770642202
passes_long,0.08868501529051988
passes_total_distance,6.865443425076452
passes_free_kicks,0.012232415902140673
through_balls,0.0
passes_pressure,0.0672782874617737
passes_switches,0.0061162079510703364
crosses,0.009174311926605505
corner_kicks,0.0
passes_intercepted,0.0030581039755351682
passes_blocked,0.03058103975535168
dispossessed,0.0061162079510703364
goals,0.0
assists,0.0030581039755351682
pens_made,0.0
pens_att,0.0
shots_total,0.0061162079510703364
shots_on_target,0.0
sca,0.024464831804281346
gca,0.0061162079510703364
xg,0.0
crosses_into_penalty_area,0.0030581039755351682
passes_into_final_third,0.024464831804281346
passes_into_penalty_area,0.0061162079510703364
progressive_passes,0.03669724770642202
carry_progressive_distance,0.9724770642201835
assisted_shots,0.012232415902140673
fouled,0.03058103975535168
pens_won,0.0030581039755351682
tackles,0.045871559633027525
interceptions,0.012232415902140673
blocks,0.021406727828746176
tackles_won,0.021406727828746176
dribble_tackles,0.01529051987767584
dribbles_vs,0.039755351681957186
pressures,0.21712538226299694
pressure_regains,0.045871559633027525
clearances,0.045871559633027525
errors,0.0030581039755351682
aerials_won,0.01834862385321101
aerials_lost,0.0061162079510703364
ball_recoveries,0.12844036697247707
pens_conceded,0.0
fouls,0.021406727828746176
cards_yellow_red,0.0
