position,DM
minutes,2956.0
passes_completed,1008.0
passes,1347.0
dribbles_completed,50.0
dribbles,74.0
passes_completed_short,334.0
passes_short,400.0
passes_completed_medium,415.0
passes_medium,496.0
passes_completed_long,241.0
passes_long,395.0
passes_total_distance,22235.0
passes_free_kicks,69.0
through_balls,2.0
passes_pressure,232.0
passes_switches,101.0
crosses,55.0
corner_kicks,77.0
passes_intercepted,26.0
passes_blocked,42.0
dispossessed,38.0
goals,3.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,52.0
shots_on_target,15.0
sca,85.0
gca,13.0
xg,1.9
crosses_into_penalty_area,5.0
passes_into_final_third,111.0
passes_into_penalty_area,21.0
progressive_passes,117.0
carry_progressive_distance,3576.0
assisted_shots,39.0
fouled,22.0
pens_won,0.0
tackles,91.0
interceptions,33.0
blocks,97.0
tackles_won,57.0
dribble_tackles,23.0
dribbles_vs,132.0
pressures,934.0
pressure_regains,222.0
clearances,59.0
errors,1.0
aerials_won,41.0
aerials_lost,28.0
ball_recoveries,273.0
pens_conceded,0.0
fouls,62.0
cards_yellow_red,1.0
