position,CB
minutes,6939.0
passes_completed,1625.0
passes,2821.0
dribbles_completed,17.0
dribbles,22.0
passes_completed_short,334.0
passes_short,476.0
passes_completed_medium,736.0
passes_medium,1068.0
passes_completed_long,537.0
passes_long,1186.0
passes_total_distance,43334.0
passes_free_kicks,144.0
through_balls,2.0
passes_pressure,434.0
passes_switches,205.0
crosses,88.0
corner_kicks,1.0
passes_intercepted,53.0
passes_blocked,84.0
dispossessed,9.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,34.0
shots_on_target,10.0
sca,39.0
gca,3.0
xg,3.4000000000000012
crosses_into_penalty_area,8.0
passes_into_final_third,221.0
passes_into_penalty_area,30.0
progressive_passes,237.0
carry_progressive_distance,4337.0
assisted_shots,15.0
fouled,36.0
pens_won,0.0
tackles,109.0
interceptions,86.0
blocks,104.0
tackles_won,63.0
dribble_tackles,43.0
dribbles_vs,105.0
pressures,708.0
pressure_regains,236.0
clearances,571.0
errors,2.0
aerials_won,261.0
aerials_lost,103.0
ball_recoveries,970.0
pens_conceded,0.0
fouls,82.0
cards_yellow_red,1.0
