position,DM
passes_completed,0.598184607517259
passes,0.6826898491434416
dribbles_completed,0.013040143185885963
dribbles,0.020071592942981335
passes_completed_short,0.2780618767578624
passes_short,0.31040654564050113
passes_completed_medium,0.24968038864740474
passes_medium,0.27307593965737664
passes_completed_long,0.055612375351572485
passes_long,0.07172078752237279
passes_total_distance,10.288800818205063
passes_free_kicks,0.0033239580669905395
through_balls,0.0008949117872666837
passes_pressure,0.1205574021989261
passes_switches,0.01214523139861928
crosses,0.007031449757095372
corner_kicks,0.0
passes_intercepted,0.01214523139861928
passes_blocked,0.015213500383533623
dispossessed,0.01598056762976221
goals,0.0010227563283047815
assists,0.0006392227051904884
pens_made,0.0
pens_att,0.0
shots_total,0.00933265149578113
shots_on_target,0.0021733571976476603
sca,0.028637177192533878
gca,0.001534134492457172
xg,0.0005753004346714396
crosses_into_penalty_area,0.002301201738685758
passes_into_final_third,0.05778573254922015
passes_into_penalty_area,0.014062899514190744
progressive_passes,0.058041421631296344
carry_progressive_distance,1.8440296599335209
assisted_shots,0.013935054973152646
fouled,0.004985937100485809
pens_won,0.0
tackles,0.031449757095372025
interceptions,0.017770391204295577
blocks,0.021094349271286117
tackles_won,0.02301201738685758
dribble_tackles,0.007798517003323958
dribbles_vs,0.022244950140628994
pressures,0.2623369982101764
pressure_regains,0.08335464075683968
clearances,0.010611096906162108
errors,0.00025568908207619537
aerials_won,0.0060086934287905906
aerials_lost,0.010866785988238302
ball_recoveries,0.13641012528765023
pens_conceded,0.0
fouls,0.01546918946560982
cards_yellow_red,0.0
