position,RB
minutes,1819.0
passes_completed,626.0
passes,867.0
dribbles_completed,18.0
dribbles,33.0
passes_completed_short,273.0
passes_short,333.0
passes_completed_medium,271.0
passes_medium,362.0
passes_completed_long,75.0
passes_long,138.0
passes_total_distance,11309.0
passes_free_kicks,6.0
through_balls,2.0
passes_pressure,164.0
passes_switches,18.0
crosses,47.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,39.0
dispossessed,27.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,22.0
gca,1.0
xg,1.1
crosses_into_penalty_area,8.0
passes_into_final_third,44.0
passes_into_penalty_area,15.0
progressive_passes,49.0
carry_progressive_distance,2880.0
assisted_shots,7.0
fouled,16.0
pens_won,0.0
tackles,35.0
interceptions,21.0
blocks,30.0
tackles_won,22.0
dribble_tackles,14.0
dribbles_vs,37.0
pressures,209.0
pressure_regains,62.0
clearances,61.0
errors,1.0
aerials_won,27.0
aerials_lost,22.0
ball_recoveries,196.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
