position,RM
passes_completed,0.4501510574018127
passes,0.5770392749244713
dribbles_completed,0.015105740181268883
dribbles,0.02416918429003021
passes_completed_short,0.19637462235649547
passes_short,0.21450151057401812
passes_completed_medium,0.16314199395770393
passes_medium,0.20241691842900303
passes_completed_long,0.08157099697885196
passes_long,0.14501510574018128
passes_total_distance,8.854984894259818
passes_free_kicks,0.03323262839879154
through_balls,0.0030211480362537764
passes_pressure,0.12084592145015106
passes_switches,0.03625377643504532
crosses,0.03625377643504532
corner_kicks,0.03625377643504532
passes_intercepted,0.0030211480362537764
passes_blocked,0.012084592145015106
dispossessed,0.012084592145015106
goals,0.0030211480362537764
assists,0.0030211480362537764
pens_made,0.0
pens_att,0.0
shots_total,0.02416918429003021
shots_on_target,0.012084592145015106
sca,0.045317220543806644
gca,0.00906344410876133
xg,0.002416918429003021
crosses_into_penalty_area,0.00906344410876133
passes_into_final_third,0.045317220543806644
passes_into_penalty_area,0.027190332326283987
progressive_passes,0.054380664652567974
carry_progressive_distance,1.6918429003021147
assisted_shots,0.02416918429003021
fouled,0.012084592145015106
pens_won,0.0
tackles,0.02416918429003021
interceptions,0.01812688821752266
blocks,0.015105740181268883
tackles_won,0.015105740181268883
dribble_tackles,0.006042296072507553
dribbles_vs,0.021148036253776436
pressures,0.1510574018126888
pressure_regains,0.03625377643504532
clearances,0.0
errors,0.0
aerials_won,0.0030211480362537764
aerials_lost,0.0030211480362537764
ball_recoveries,0.06948640483383686
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
