position,LB
passes_completed,0.4381308411214953
passes,0.5719626168224299
dribbles_completed,0.0097196261682243
dribbles,0.016074766355140185
passes_completed_short,0.1988785046728972
passes_short,0.22728971962616823
passes_completed_medium,0.1760747663551402
passes_medium,0.2138317757009346
passes_completed_long,0.05794392523364486
passes_long,0.11439252336448598
passes_total_distance,8.37644859813084
passes_free_kicks,0.02130841121495327
through_balls,0.0007476635514018691
passes_pressure,0.09308411214953272
passes_switches,0.025046728971962615
crosses,0.020186915887850466
corner_kicks,0.011214953271028037
passes_intercepted,0.0097196261682243
passes_blocked,0.017196261682242992
dispossessed,0.0097196261682243
goals,0.0
assists,0.0007476635514018691
pens_made,0.0
pens_att,0.00037383177570093456
shots_total,0.010093457943925233
shots_on_target,0.001869158878504673
sca,0.02355140186915888
gca,0.0014953271028037382
xg,0.0007102803738317756
crosses_into_penalty_area,0.0022429906542056075
passes_into_final_third,0.024299065420560748
passes_into_penalty_area,0.009345794392523364
progressive_passes,0.04299065420560748
carry_progressive_distance,1.7185046728971962
assisted_shots,0.012710280373831775
fouled,0.015327102803738318
pens_won,0.0007476635514018691
tackles,0.02542056074766355
interceptions,0.00897196261682243
blocks,0.014579439252336448
tackles_won,0.01794392523364486
dribble_tackles,0.012710280373831775
dribbles_vs,0.02691588785046729
pressures,0.12598130841121497
pressure_regains,0.03850467289719626
clearances,0.021682242990654205
errors,0.0
aerials_won,0.00897196261682243
aerials_lost,0.005233644859813084
ball_recoveries,0.1005607476635514
pens_conceded,0.0
fouls,0.011214953271028037
cards_yellow_red,0.0
