position,GK
minutes,3624.0
passes_completed,732.0
passes,1050.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,59.0
passes_short,65.0
passes_completed_medium,392.0
passes_medium,400.0
passes_completed_long,281.0
passes_long,584.0
passes_total_distance,22733.0
passes_free_kicks,64.0
through_balls,0.0
passes_pressure,129.0
passes_switches,33.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,12.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,1775.0
assisted_shots,0.0
fouled,6.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,1.0
pressure_regains,0.0
clearances,2.0
errors,2.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,224.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
