position,FW
minutes,5042.0
passes_completed,721.0
passes,1044.0
dribbles_completed,30.0
dribbles,61.0
passes_completed_short,413.0
passes_short,528.0
passes_completed_medium,225.0
passes_medium,322.0
passes_completed_long,50.0
passes_long,94.0
passes_total_distance,10750.0
passes_free_kicks,2.0
through_balls,2.0
passes_pressure,222.0
passes_switches,16.0
crosses,69.0
corner_kicks,1.0
passes_intercepted,27.0
passes_blocked,70.0
dispossessed,116.0
goals,22.0
assists,2.0
pens_made,3.0
pens_att,4.0
shots_total,128.0
shots_on_target,58.0
sca,107.0
gca,9.0
xg,18.4
crosses_into_penalty_area,16.0
passes_into_final_third,32.0
passes_into_penalty_area,35.0
progressive_passes,50.0
carry_progressive_distance,3265.0
assisted_shots,48.0
fouled,70.0
pens_won,0.0
tackles,35.0
interceptions,18.0
blocks,70.0
tackles_won,25.0
dribble_tackles,4.0
dribbles_vs,47.0
pressures,1038.0
pressure_regains,223.0
clearances,10.0
errors,0.0
aerials_won,50.0
aerials_lost,120.0
ball_recoveries,214.0
pens_conceded,1.0
fouls,125.0
cards_yellow_red,0.0
