position,CB
minutes,5215.0
passes_completed,1998.0
passes,2472.0
dribbles_completed,15.0
dribbles,21.0
passes_completed_short,531.0
passes_short,599.0
passes_completed_medium,1019.0
passes_medium,1161.0
passes_completed_long,435.0
passes_long,665.0
passes_total_distance,44869.0
passes_free_kicks,87.0
through_balls,1.0
passes_pressure,285.0
passes_switches,93.0
crosses,14.0
corner_kicks,0.0
passes_intercepted,31.0
passes_blocked,38.0
dispossessed,15.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,27.0
shots_on_target,7.0
sca,29.0
gca,4.0
xg,2.2
crosses_into_penalty_area,5.0
passes_into_final_third,119.0
passes_into_penalty_area,15.0
progressive_passes,136.0
carry_progressive_distance,5250.0
assisted_shots,10.0
fouled,20.0
pens_won,0.0
tackles,76.0
interceptions,47.0
blocks,124.0
tackles_won,46.0
dribble_tackles,29.0
dribbles_vs,61.0
pressures,559.0
pressure_regains,186.0
clearances,371.0
errors,2.0
aerials_won,120.0
aerials_lost,71.0
ball_recoveries,556.0
pens_conceded,0.0
fouls,56.0
cards_yellow_red,1.0
