position,GK
passes_completed,0.11693121693121693
passes,0.24074074074074073
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,0.012698412698412698
passes_short,0.012698412698412698
passes_completed_medium,0.044444444444444446
passes_medium,0.04497354497354497
passes_completed_long,0.059788359788359786
passes_long,0.18253968253968253
passes_total_distance,4.592063492063492
passes_free_kicks,0.020634920634920634
through_balls,0.0
passes_pressure,0.019576719576719578
passes_switches,0.005291005291005291
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0010582010582010583
passes_blocked,0.0010582010582010583
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.0031746031746031746
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,0.3423280423280423
assisted_shots,0.0
fouled,0.0005291005291005291
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,0.0
pressure_regains,0.0
clearances,0.0010582010582010583
errors,0.0010582010582010583
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.0455026455026455
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
