position,GK
passes_completed,0.1308641975308642
passes,0.3194444444444444
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,0.009876543209876543
passes_short,0.010185185185185186
passes_completed_medium,0.030555555555555555
passes_medium,0.03148148148148148
passes_completed_long,0.09012345679012346
passes_long,0.2774691358024691
passes_total_distance,6.520679012345679
passes_free_kicks,0.0367283950617284
through_balls,0.0
passes_pressure,0.022839506172839506
passes_switches,0.008024691358024692
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.000925925925925926
passes_blocked,0.001851851851851852
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.00030864197530864197
shots_on_target,0.0
sca,0.0012345679012345679
gca,0.0
xg,3.08641975308642e-05
crosses_into_penalty_area,0.0
passes_into_final_third,0.015123456790123457
passes_into_penalty_area,0.00030864197530864197
progressive_passes,0.0
carry_progressive_distance,0.6425925925925926
assisted_shots,0.00030864197530864197
fouled,0.0006172839506172839
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.00030864197530864197
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,0.00030864197530864197
pressure_regains,0.0
clearances,0.000925925925925926
errors,0.0
aerials_won,0.00030864197530864197
aerials_lost,0.0
ball_recoveries,0.061419753086419754
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
