position,CB
passes_completed,0.4155844155844156
passes,0.5142857142857142
dribbles_completed,0.003896103896103896
dribbles,0.003896103896103896
passes_completed_short,0.1025974025974026
passes_short,0.13636363636363635
passes_completed_medium,0.22337662337662337
passes_medium,0.2545454545454545
passes_completed_long,0.08961038961038961
passes_long,0.12077922077922078
passes_total_distance,9.392207792207792
passes_free_kicks,0.014285714285714285
through_balls,0.0
passes_pressure,0.08961038961038961
passes_switches,0.015584415584415584
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.00909090909090909
passes_blocked,0.006493506493506494
dispossessed,0.005194805194805195
goals,0.0012987012987012987
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.005194805194805195
shots_on_target,0.0012987012987012987
sca,0.003896103896103896
gca,0.0
xg,0.00012987012987012987
crosses_into_penalty_area,0.0
passes_into_final_third,0.033766233766233764
passes_into_penalty_area,0.0
progressive_passes,0.025974025974025976
carry_progressive_distance,1.103896103896104
assisted_shots,0.0012987012987012987
fouled,0.01038961038961039
pens_won,0.0
tackles,0.02207792207792208
interceptions,0.01038961038961039
blocks,0.014285714285714285
tackles_won,0.014285714285714285
dribble_tackles,0.003896103896103896
dribbles_vs,0.00909090909090909
pressures,0.08181818181818182
pressure_regains,0.02857142857142857
clearances,0.05844155844155844
errors,0.0012987012987012987
aerials_won,0.01948051948051948
aerials_lost,0.006493506493506494
ball_recoveries,0.16493506493506493
pens_conceded,0.0
fouls,0.006493506493506494
cards_yellow_red,0.0
