position,WB
minutes,167.0
passes_completed,58.0
passes,68.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,29.0
passes_short,34.0
passes_completed_medium,22.0
passes_medium,25.0
passes_completed_long,5.0
passes_long,6.0
passes_total_distance,1005.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,5.0
passes_switches,1.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,0.0
passes_into_penalty_area,1.0
progressive_passes,0.0
carry_progressive_distance,259.0
assisted_shots,0.0
fouled,1.0
pens_won,0.0
tackles,1.0
interceptions,1.0
blocks,5.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,24.0
pressure_regains,5.0
clearances,2.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,19.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
