position,LB
passes_completed,0.3873076112165296
passes,0.5209782837866329
dribbles_completed,0.017077798861480076
dribbles,0.02761965001054185
passes_completed_short,0.15370018975332067
passes_short,0.18384988403963737
passes_completed_medium,0.1798439806029939
passes_medium,0.2239089184060721
passes_completed_long,0.04891418933164664
passes_long,0.09234661606578115
passes_total_distance,7.351043643263757
passes_free_kicks,0.006746784735399536
through_balls,0.0
passes_pressure,0.08032890575585072
passes_switches,0.013071895424836602
crosses,0.03478810879190386
corner_kicks,0.001265022137887413
passes_intercepted,0.01033101412608054
passes_blocked,0.020451191229179842
dispossessed,0.017077798861480076
goals,0.000843348091924942
assists,0.001265022137887413
pens_made,0.0
pens_att,0.0
shots_total,0.0078009698503057135
shots_on_target,0.0029517183217372973
sca,0.02066202825216108
gca,0.004005903436643475
xg,0.0007379295804343243
crosses_into_penalty_area,0.006957621758380772
passes_into_final_third,0.03141471642420409
passes_into_penalty_area,0.013493569470799072
progressive_passes,0.0457516339869281
carry_progressive_distance,1.7022981235504955
assisted_shots,0.01265022137887413
fouled,0.01454775458570525
pens_won,0.0
tackles,0.01981868016023614
interceptions,0.006957621758380772
blocks,0.024246257642842082
tackles_won,0.01412608053974278
dribble_tackles,0.006746784735399536
dribbles_vs,0.012439384355892895
pressures,0.15517604891418932
pressure_regains,0.05186590765338393
clearances,0.02066202825216108
errors,0.0002108370229812355
aerials_won,0.0078009698503057135
aerials_lost,0.00801180687328695
ball_recoveries,0.09930423782416192
pens_conceded,0.0
fouls,0.007379295804343242
cards_yellow_red,0.0
