position,CM
passes_completed,0.5773195876288659
passes,0.7345360824742269
dribbles_completed,0.01804123711340206
dribbles,0.03350515463917526
passes_completed_short,0.2809278350515464
passes_short,0.32989690721649484
passes_completed_medium,0.1958762886597938
passes_medium,0.25
passes_completed_long,0.09020618556701031
passes_long,0.13402061855670103
passes_total_distance,10.778350515463918
passes_free_kicks,0.028350515463917526
through_balls,0.002577319587628866
passes_pressure,0.05412371134020619
passes_switches,0.03350515463917526
crosses,0.023195876288659795
corner_kicks,0.01804123711340206
passes_intercepted,0.023195876288659795
passes_blocked,0.010309278350515464
dispossessed,0.01804123711340206
goals,0.002577319587628866
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.005154639175257732
shots_on_target,0.002577319587628866
sca,0.05154639175257732
gca,0.0
xg,0.0
crosses_into_penalty_area,0.002577319587628866
passes_into_final_third,0.05154639175257732
passes_into_penalty_area,0.01804123711340206
progressive_passes,0.04639175257731959
carry_progressive_distance,1.9201030927835052
assisted_shots,0.02577319587628866
fouled,0.007731958762886598
pens_won,0.0
tackles,0.015463917525773196
interceptions,0.005154639175257732
blocks,0.01288659793814433
tackles_won,0.010309278350515464
dribble_tackles,0.007731958762886598
dribbles_vs,0.01804123711340206
pressures,0.2036082474226804
pressure_regains,0.05670103092783505
clearances,0.002577319587628866
errors,0.0
aerials_won,0.010309278350515464
aerials_lost,0.01288659793814433
ball_recoveries,0.06443298969072164
pens_conceded,0.0
fouls,0.01288659793814433
cards_yellow_red,0.0
