position,LW
minutes,6697.0
passes_completed,1417.0
passes,2051.0
dribbles_completed,229.0
dribbles,365.0
passes_completed_short,872.0
passes_short,1138.0
passes_completed_medium,441.0
passes_medium,641.0
passes_completed_long,48.0
passes_long,133.0
passes_total_distance,19598.0
passes_free_kicks,5.0
through_balls,7.0
passes_pressure,615.0
passes_switches,26.0
crosses,131.0
corner_kicks,1.0
passes_intercepted,72.0
passes_blocked,74.0
dispossessed,186.0
goals,22.0
assists,10.0
pens_made,4.0
pens_att,5.0
shots_total,172.0
shots_on_target,81.0
sca,223.0
gca,28.0
xg,27.6
crosses_into_penalty_area,8.0
passes_into_final_third,74.0
passes_into_penalty_area,57.0
progressive_passes,157.0
carry_progressive_distance,12888.0
assisted_shots,84.0
fouled,143.0
pens_won,6.0
tackles,88.0
interceptions,23.0
blocks,72.0
tackles_won,64.0
dribble_tackles,22.0
dribbles_vs,78.0
pressures,1176.0
pressure_regains,271.0
clearances,45.0
errors,0.0
aerials_won,188.0
aerials_lost,156.0
ball_recoveries,411.0
pens_conceded,1.0
fouls,140.0
cards_yellow_red,0.0
