position,GK
minutes,6030.0
passes_completed,1391.0
passes,2055.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,233.0
passes_short,234.0
passes_completed_medium,477.0
passes_medium,489.0
passes_completed_long,670.0
passes_long,1319.0
passes_total_distance,46621.0
passes_free_kicks,149.0
through_balls,0.0
passes_pressure,125.0
passes_switches,75.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,6.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,7.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,14.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,3021.0
assisted_shots,3.0
fouled,9.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,1.0
pressure_regains,0.0
clearances,2.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,332.0
pens_conceded,2.0
fouls,2.0
cards_yellow_red,0.0
