position,RW
passes_completed,0.331828717823594
passes,0.48395754544345493
dribbles_completed,0.010491643284128339
dribbles,0.01829937782115408
passes_completed_short,0.1317555203123094
passes_short,0.16042454556545077
passes_completed_medium,0.14163718433573258
passes_medium,0.19360741734781017
passes_completed_long,0.05343418323776992
passes_long,0.10747834573624497
passes_total_distance,6.531535927778456
passes_free_kicks,0.004513846529218006
through_balls,0.0002439917042820544
passes_pressure,0.06868366475539832
passes_switches,0.01695742344760278
crosses,0.02696108332316701
corner_kicks,0.0002439917042820544
passes_intercepted,0.008905697206294985
passes_blocked,0.020251311455410516
dispossessed,0.012565572770525802
goals,0.0002439917042820544
assists,0.0007319751128461632
pens_made,0.0
pens_att,0.0
shots_total,0.004147858972794925
shots_on_target,0.0008539709649871904
sca,0.01439551055264121
gca,0.0013419543735512993
xg,0.00020739294863974627
crosses_into_penalty_area,0.006465780163474442
passes_into_final_third,0.02391118701964133
passes_into_penalty_area,0.00914968891057704
progressive_passes,0.03001097962669269
carry_progressive_distance,1.0481883615957057
assisted_shots,0.006465780163474442
fouled,0.011589605953397584
pens_won,0.0
tackles,0.037574722459436376
interceptions,0.02049530315969257
blocks,0.02622910821032085
tackles_won,0.019519336342564354
dribble_tackles,0.01183359765767964
dribbles_vs,0.03159692570452605
pressures,0.20653897767475907
pressure_regains,0.05172624130779554
clearances,0.03562278882517994
errors,0.0001219958521410272
aerials_won,0.016835427595461753
aerials_lost,0.016469440039038673
ball_recoveries,0.1193119433939246
pens_conceded,0.0
fouls,0.01842137367329511
cards_yellow_red,0.0001219958521410272
