position,LB
passes_completed,0.5831600831600832
passes,0.7328482328482329
dribbles_completed,0.006237006237006237
dribbles,0.013513513513513514
passes_completed_short,0.22661122661122662
passes_short,0.24324324324324326
passes_completed_medium,0.26507276507276506
passes_medium,0.316008316008316
passes_completed_long,0.08731808731808732
passes_long,0.1548856548856549
passes_total_distance,11.658004158004157
passes_free_kicks,0.005197505197505198
through_balls,0.0031185031185031187
passes_pressure,0.14656964656964658
passes_switches,0.029106029106029108
crosses,0.02390852390852391
corner_kicks,0.0010395010395010396
passes_intercepted,0.013513513513513514
passes_blocked,0.01975051975051975
dispossessed,0.005197505197505198
goals,0.0010395010395010396
assists,0.005197505197505198
pens_made,0.0
pens_att,0.0
shots_total,0.007276507276507277
shots_on_target,0.0031185031185031187
sca,0.02702702702702703
gca,0.008316008316008316
xg,0.0003118503118503119
crosses_into_penalty_area,0.009355509355509356
passes_into_final_third,0.06548856548856549
passes_into_penalty_area,0.014553014553014554
progressive_passes,0.062370062370062374
carry_progressive_distance,1.6112266112266111
assisted_shots,0.013513513513513514
fouled,0.004158004158004158
pens_won,0.0
tackles,0.0395010395010395
interceptions,0.014553014553014554
blocks,0.034303534303534305
tackles_won,0.02494802494802495
dribble_tackles,0.017671517671517672
dribbles_vs,0.035343035343035345
pressures,0.1787941787941788
pressure_regains,0.06548856548856549
clearances,0.02494802494802495
errors,0.0031185031185031187
aerials_won,0.011434511434511435
aerials_lost,0.010395010395010396
ball_recoveries,0.08523908523908524
pens_conceded,0.0
fouls,0.010395010395010396
cards_yellow_red,0.0
