position,CB
minutes,6343.0
passes_completed,2135.0
passes,2984.0
dribbles_completed,16.0
dribbles,29.0
passes_completed_short,721.0
passes_short,858.0
passes_completed_medium,989.0
passes_medium,1234.0
passes_completed_long,397.0
passes_long,813.0
passes_total_distance,45521.0
passes_free_kicks,112.0
through_balls,3.0
passes_pressure,418.0
passes_switches,113.0
crosses,70.0
corner_kicks,0.0
passes_intercepted,46.0
passes_blocked,64.0
dispossessed,16.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,27.0
shots_on_target,13.0
sca,74.0
gca,3.0
xg,3.2
crosses_into_penalty_area,14.0
passes_into_final_third,195.0
passes_into_penalty_area,27.0
progressive_passes,195.0
carry_progressive_distance,5786.0
assisted_shots,29.0
fouled,106.0
pens_won,0.0
tackles,153.0
interceptions,109.0
blocks,114.0
tackles_won,99.0
dribble_tackles,65.0
dribbles_vs,140.0
pressures,722.0
pressure_regains,235.0
clearances,349.0
errors,2.0
aerials_won,141.0
aerials_lost,96.0
ball_recoveries,814.0
pens_conceded,4.0
fouls,109.0
cards_yellow_red,1.0
