position,CM
passes_completed,0.8612913692407528
passes,0.9659312134977287
dribbles_completed,0.006975989617131733
dribbles,0.008922777417261519
passes_completed_short,0.3650227125243348
passes_short,0.382219338092148
passes_completed_medium,0.32235561323815703
passes_medium,0.3457170668397145
passes_completed_long,0.16028552887735237
passes_long,0.21706683971447113
passes_total_distance,17.362426995457493
passes_free_kicks,0.043316028552887735
through_balls,0.0016223231667748216
passes_pressure,0.1263789746917586
passes_switches,0.0691109669046074
crosses,0.019954574951330305
corner_kicks,0.05175210902011681
passes_intercepted,0.009896171317326412
passes_blocked,0.008111615833874108
dispossessed,0.006002595717066839
goals,0.0012978585334198572
assists,0.0025957170668397143
pens_made,0.0
pens_att,0.0
shots_total,0.017683322517845556
shots_on_target,0.005840363400389357
sca,0.0463984425697599
gca,0.004866969500324465
xg,0.0008760545100584037
crosses_into_penalty_area,0.0022712524334847503
passes_into_final_third,0.10820895522388059
passes_into_penalty_area,0.012491888384166126
progressive_passes,0.07933160285528877
carry_progressive_distance,1.974367293964958
assisted_shots,0.02644386761842959
fouled,0.01881894873458793
pens_won,0.0
tackles,0.0227125243348475
interceptions,0.006327060350421804
blocks,0.012978585334198572
tackles_won,0.01735885788449059
dribble_tackles,0.006651524983776768
dribbles_vs,0.025308241401687217
pressures,0.2602206359506814
pressure_regains,0.06375730045425049
clearances,0.004704737183646983
errors,0.00016223231667748214
aerials_won,0.0035691109669046075
aerials_lost,0.004704737183646983
ball_recoveries,0.08030499675535367
pens_conceded,0.0
fouls,0.009247242050616482
cards_yellow_red,0.0
