position,CB
minutes,8087.0
passes_completed,2979.0
passes,3445.0
dribbles_completed,8.0
dribbles,13.0
passes_completed_short,748.0
passes_short,822.0
passes_completed_medium,1574.0
passes_medium,1686.0
passes_completed_long,644.0
passes_long,902.0
passes_total_distance,67455.0
passes_free_kicks,138.0
through_balls,2.0
passes_pressure,420.0
passes_switches,97.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,29.0
dispossessed,7.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,24.0
shots_on_target,7.0
sca,27.0
gca,4.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,163.0
passes_into_penalty_area,8.0
progressive_passes,195.0
carry_progressive_distance,8076.0
assisted_shots,8.0
fouled,54.0
pens_won,0.0
tackles,105.0
interceptions,51.0
blocks,168.0
tackles_won,70.0
dribble_tackles,52.0
dribbles_vs,102.0
pressures,616.0
pressure_regains,209.0
clearances,521.0
errors,4.0
aerials_won,145.0
aerials_lost,98.0
ball_recoveries,699.0
pens_conceded,2.0
fouls,72.0
cards_yellow_red,0.0
