position,LM
minutes,7979.0
passes_completed,2274.0
passes,3132.0
dribbles_completed,243.0
dribbles,401.0
passes_completed_short,1142.0
passes_short,1400.0
passes_completed_medium,772.0
passes_medium,1015.0
passes_completed_long,291.0
passes_long,530.0
passes_total_distance,39640.0
passes_free_kicks,14.0
through_balls,10.0
passes_pressure,819.0
passes_switches,131.0
crosses,182.0
corner_kicks,36.0
passes_intercepted,95.0
passes_blocked,143.0
dispossessed,171.0
goals,11.0
assists,11.0
pens_made,0.0
pens_att,0.0
shots_total,178.0
shots_on_target,58.0
sca,303.0
gca,23.0
xg,13.3
crosses_into_penalty_area,36.0
passes_into_final_third,142.0
passes_into_penalty_area,136.0
progressive_passes,250.0
carry_progressive_distance,16547.0
assisted_shots,134.0
fouled,77.0
pens_won,0.0
tackles,127.0
interceptions,48.0
blocks,124.0
tackles_won,89.0
dribble_tackles,38.0
dribbles_vs,135.0
pressures,1989.0
pressure_regains,532.0
clearances,35.0
errors,0.0
aerials_won,43.0
aerials_lost,126.0
ball_recoveries,662.0
pens_conceded,0.0
fouls,71.0
cards_yellow_red,0.0
