position,AM
minutes,1186.0
passes_completed,0.5126475548060708
passes,0.7192242833052277
dribbles_completed,0.012647554806070826
dribbles,0.01770657672849916
passes_completed_short,0.2403035413153457
passes_short,0.28583473861720066
passes_completed_medium,0.18549747048903878
passes_medium,0.23946037099494097
passes_completed_long,0.081787521079258
passes_long,0.16188870151770657
passes_total_distance,9.863406408094436
passes_free_kicks,0.022765598650927487
through_balls,0.003372681281618887
passes_pressure,0.11804384485666104
passes_switches,0.04468802698145025
crosses,0.01854974704890388
corner_kicks,0.046374367622259695
passes_intercepted,0.0193929173693086
passes_blocked,0.03288364249578415
dispossessed,0.013490725126475547
goals,0.006745362563237774
assists,0.005902192242833052
pens_made,0.003372681281618887
pens_att,0.003372681281618887
shots_total,0.03372681281618887
shots_on_target,0.011804384485666104
sca,0.048903878583473864
gca,0.01011804384485666
xg,0.004806070826306914
crosses_into_penalty_area,0.0016863406408094434
passes_into_final_third,0.06070826306913996
passes_into_penalty_area,0.0193929173693086
progressive_passes,0.06745362563237774
carry_progressive_distance,1.6964586846543002
assisted_shots,0.02866779089376054
fouled,0.011804384485666104
pens_won,0.0016863406408094434
tackles,0.016020236087689713
interceptions,0.005902192242833052
blocks,0.011804384485666104
tackles_won,0.011804384485666104
dribble_tackles,0.0042158516020236085
dribbles_vs,0.02866779089376054
pressures,0.21922428330522767
pressure_regains,0.05480607082630692
clearances,0.01011804384485666
errors,0.0
aerials_won,0.0016863406408094434
aerials_lost,0.008431703204047217
ball_recoveries,0.07672849915682968
pens_conceded,0.0
fouls,0.007588532883642495
cards_yellow_red,0.0
