position,GK
minutes,3810.0
passes_completed,686.0
passes,1292.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,56.0
passes_short,56.0
passes_completed_medium,244.0
passes_medium,248.0
passes_completed_long,384.0
passes_long,986.0
passes_total_distance,29115.0
passes_free_kicks,175.0
through_balls,0.0
passes_pressure,107.0
passes_switches,34.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,10.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,41.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,1972.0
assisted_shots,2.0
fouled,4.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,5.0
pressures,5.0
pressure_regains,0.0
clearances,2.0
errors,1.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,191.0
pens_conceded,1.0
fouls,2.0
cards_yellow_red,0.0
