position,RM
minutes,3935.0
passes_completed,0.29860228716645487
passes,0.3870393900889454
dribbles_completed,0.012452350698856416
dribbles,0.025667090216010165
passes_completed_short,0.14790343074968235
passes_short,0.1786531130876747
passes_completed_medium,0.11181702668360864
passes_medium,0.13799237611181703
passes_completed_long,0.03405336721728081
passes_long,0.057433290978398985
passes_total_distance,5.2363405336721724
passes_free_kicks,0.004320203303684879
through_balls,0.0017789072426937739
passes_pressure,0.05819567979669631
passes_switches,0.010165184243964422
crosses,0.019567979669631513
corner_kicks,0.0025412960609911056
passes_intercepted,0.011181702668360865
passes_blocked,0.015501905972045744
dispossessed,0.016264294790343074
goals,0.0007623888182973316
assists,0.0017789072426937739
pens_made,0.0
pens_att,0.0
shots_total,0.014231257941550191
shots_on_target,0.0055908513341804324
sca,0.02719186785260483
gca,0.0035578144853875477
xg,0.0011435832274459977
crosses_into_penalty_area,0.00457433290978399
passes_into_final_third,0.02795425667090216
passes_into_penalty_area,0.01397712833545108
progressive_passes,0.03939008894536213
carry_progressive_distance,1.3146124523506988
assisted_shots,0.014739517153748412
fouled,0.021092757306226177
pens_won,0.00025412960609911054
tackles,0.016772554002541296
interceptions,0.005336721728081322
blocks,0.02185514612452351
tackles_won,0.009656925031766201
dribble_tackles,0.0063532401524777635
dribbles_vs,0.022871664548919948
pressures,0.2772554002541296
pressure_regains,0.060991105463786534
clearances,0.010927573062261754
errors,0.0005082592121982211
aerials_won,0.005082592121982211
aerials_lost,0.010927573062261754
ball_recoveries,0.08030495552731894
pens_conceded,0.0
fouls,0.020076238881829734
cards_yellow_red,0.0
