position,GK
minutes,6749.0
passes_completed,1043.0
passes,1697.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,80.0
passes_short,81.0
passes_completed_medium,297.0
passes_medium,304.0
passes_completed_long,664.0
passes_long,1310.0
passes_total_distance,42346.0
passes_free_kicks,134.0
through_balls,0.0
passes_pressure,108.0
passes_switches,84.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,4.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,2061.0
assisted_shots,0.0
fouled,8.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,6.0
pressure_regains,0.0
clearances,3.0
errors,3.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,316.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
