position,RW
passes_completed,0.1683116883116883
passes,0.2425974025974026
dribbles_completed,0.011428571428571429
dribbles,0.0212987012987013
passes_completed_short,0.09324675324675324
passes_short,0.11636363636363636
passes_completed_medium,0.058961038961038964
passes_medium,0.08727272727272728
passes_completed_long,0.011428571428571429
passes_long,0.024415584415584415
passes_total_distance,2.605194805194805
passes_free_kicks,0.003116883116883117
through_balls,0.001038961038961039
passes_pressure,0.05350649350649351
passes_switches,0.006233766233766234
crosses,0.028831168831168832
corner_kicks,0.006753246753246753
passes_intercepted,0.006233766233766234
passes_blocked,0.015584415584415584
dispossessed,0.027532467532467533
goals,0.0036363636363636364
assists,0.0025974025974025974
pens_made,0.00025974025974025974
pens_att,0.0005194805194805195
shots_total,0.014545454545454545
shots_on_target,0.007792207792207792
sca,0.027012987012987013
gca,0.0049350649350649355
xg,0.0029350649350649355
crosses_into_penalty_area,0.005454545454545455
passes_into_final_third,0.009870129870129871
passes_into_penalty_area,0.012207792207792207
progressive_passes,0.016883116883116882
carry_progressive_distance,1.3381818181818181
assisted_shots,0.014805194805194806
fouled,0.014025974025974027
pens_won,0.0
tackles,0.01090909090909091
interceptions,0.003896103896103896
blocks,0.011948051948051949
tackles_won,0.007012987012987013
dribble_tackles,0.004675324675324675
dribbles_vs,0.015324675324675324
pressures,0.1838961038961039
pressure_regains,0.043376623376623374
clearances,0.0023376623376623377
errors,0.00025974025974025974
aerials_won,0.007792207792207792
aerials_lost,0.018441558441558443
ball_recoveries,0.053246753246753244
pens_conceded,0.0
fouls,0.013506493506493506
cards_yellow_red,0.0
