position,WB
passes_completed,0.26957637997432604
passes,0.392811296534018
dribbles_completed,0.011553273427471117
dribbles,0.023106546854942234
passes_completed_short,0.1116816431322208
passes_short,0.14249037227214378
passes_completed_medium,0.14249037227214378
passes_medium,0.17715019255455713
passes_completed_long,0.010269576379974325
passes_long,0.04621309370988447
passes_total_distance,4.593068035943517
passes_free_kicks,0.0038510911424903724
through_balls,0.0
passes_pressure,0.07573812580231065
passes_switches,0.006418485237483954
crosses,0.012836970474967908
corner_kicks,0.0
passes_intercepted,0.008985879332477536
passes_blocked,0.025673940949935817
dispossessed,0.008985879332477536
goals,0.0012836970474967907
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.005134788189987163
shots_on_target,0.0012836970474967907
sca,0.014120667522464698
gca,0.0
xg,0.00025673940949935817
crosses_into_penalty_area,0.005134788189987163
passes_into_final_third,0.01668806161745828
passes_into_penalty_area,0.007702182284980745
progressive_passes,0.029525032092426188
carry_progressive_distance,1.410783055198973
assisted_shots,0.005134788189987163
fouled,0.01540436456996149
pens_won,0.0
tackles,0.019255455712451863
interceptions,0.0038510911424903724
blocks,0.025673940949935817
tackles_won,0.008985879332477536
dribble_tackles,0.008985879332477536
dribbles_vs,0.014120667522464698
pressures,0.1527599486521181
pressure_regains,0.04749679075738126
clearances,0.03337612323491656
errors,0.0
aerials_won,0.007702182284980745
aerials_lost,0.014120667522464698
ball_recoveries,0.10654685494223363
pens_conceded,0.0
fouls,0.01668806161745828
cards_yellow_red,0.0
