position,WB
minutes,3916.0
passes_completed,1319.0
passes,1706.0
dribbles_completed,8.0
dribbles,17.0
passes_completed_short,391.0
passes_short,453.0
passes_completed_medium,692.0
passes_medium,813.0
passes_completed_long,226.0
passes_long,398.0
passes_total_distance,28042.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,288.0
passes_switches,47.0
crosses,25.0
corner_kicks,0.0
passes_intercepted,20.0
passes_blocked,42.0
dispossessed,13.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,3.0
sca,23.0
gca,4.0
xg,1.9
crosses_into_penalty_area,2.0
passes_into_final_third,91.0
passes_into_penalty_area,11.0
progressive_passes,99.0
carry_progressive_distance,3178.0
assisted_shots,3.0
fouled,24.0
pens_won,0.0
tackles,32.0
interceptions,31.0
blocks,81.0
tackles_won,15.0
dribble_tackles,12.0
dribbles_vs,29.0
pressures,375.0
pressure_regains,96.0
clearances,160.0
errors,3.0
aerials_won,45.0
aerials_lost,35.0
ball_recoveries,425.0
pens_conceded,3.0
fouls,36.0
cards_yellow_red,0.0
