position,LM
minutes,2781.0
passes_completed,582.0
passes,749.0
dribbles_completed,36.0
dribbles,65.0
passes_completed_short,353.0
passes_short,415.0
passes_completed_medium,180.0
passes_medium,231.0
passes_completed_long,22.0
passes_long,48.0
passes_total_distance,8169.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,186.0
passes_switches,10.0
crosses,27.0
corner_kicks,0.0
passes_intercepted,26.0
passes_blocked,21.0
dispossessed,38.0
goals,5.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,69.0
shots_on_target,20.0
sca,74.0
gca,12.0
xg,4.8999999999999995
crosses_into_penalty_area,5.0
passes_into_final_third,27.0
passes_into_penalty_area,17.0
progressive_passes,56.0
carry_progressive_distance,4113.0
assisted_shots,24.0
fouled,19.0
pens_won,3.0
tackles,48.0
interceptions,17.0
blocks,28.0
tackles_won,30.0
dribble_tackles,10.0
dribbles_vs,26.0
pressures,406.0
pressure_regains,98.0
clearances,25.0
errors,0.0
aerials_won,9.0
aerials_lost,31.0
ball_recoveries,223.0
pens_conceded,0.0
fouls,25.0
cards_yellow_red,0.0
