position,LW
passes_completed,0.2294484911550468
passes,0.30814255983350675
dribbles_completed,0.017950052029136316
dribbles,0.02900624349635796
passes_completed_short,0.13306451612903225
passes_short,0.16402185223725285
passes_completed_medium,0.06867845993756504
passes_medium,0.09066077003121749
passes_completed_long,0.021201873048907388
passes_long,0.031607700312174816
passes_total_distance,3.613553590010406
passes_free_kicks,0.00013007284079084288
through_balls,0.0018210197710718003
passes_pressure,0.0776534859521332
passes_switches,0.005853277835587929
crosses,0.009625390218522373
corner_kicks,0.0009105098855359001
passes_intercepted,0.010145681581685745
passes_blocked,0.0172996878251821
dispossessed,0.022892819979188347
goals,0.004942767950052029
assists,0.0024713839750260145
pens_made,0.00013007284079084288
pens_att,0.0003902185223725286
shots_total,0.0345993756503642
shots_on_target,0.015218522372528616
sca,0.03563995837669095
gca,0.005202913631633715
xg,0.004383454734651404
crosses_into_penalty_area,0.0014308012486992717
passes_into_final_third,0.01860041623309053
passes_into_penalty_area,0.010015608740894901
progressive_passes,0.02666493236212279
carry_progressive_distance,1.1490634755463058
assisted_shots,0.013007284079084287
fouled,0.016519250780437044
pens_won,0.00013007284079084288
tackles,0.006113423517169615
interceptions,0.003121748178980229
blocks,0.00949531737773153
tackles_won,0.004162330905306972
dribble_tackles,0.0016909469302809573
dribbles_vs,0.010535900104058273
pressures,0.17585848074921956
pressure_regains,0.03954214360041623
clearances,0.004162330905306972
errors,0.0
aerials_won,0.006893860561914672
aerials_lost,0.019771071800208116
ball_recoveries,0.044745057232049947
pens_conceded,0.0
fouls,0.01313735691987513
cards_yellow_red,0.00026014568158168577
