position,LB
passes_completed,0.5625
passes,0.6931818181818182
dribbles_completed,0.00909090909090909
dribbles,0.01818181818181818
passes_completed_short,0.23977272727272728
passes_short,0.2772727272727273
passes_completed_medium,0.26477272727272727
passes_medium,0.3090909090909091
passes_completed_long,0.05454545454545454
passes_long,0.08636363636363636
passes_total_distance,10.04659090909091
passes_free_kicks,0.006818181818181818
through_balls,0.0011363636363636363
passes_pressure,0.13295454545454546
passes_switches,0.013636363636363636
crosses,0.006818181818181818
corner_kicks,0.0
passes_intercepted,0.0125
passes_blocked,0.020454545454545454
dispossessed,0.007954545454545454
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.010227272727272727
shots_on_target,0.004545454545454545
sca,0.010227272727272727
gca,0.0
xg,0.000909090909090909
crosses_into_penalty_area,0.0
passes_into_final_third,0.06363636363636363
passes_into_penalty_area,0.005681818181818182
progressive_passes,0.0625
carry_progressive_distance,1.3772727272727272
assisted_shots,0.004545454545454545
fouled,0.005681818181818182
pens_won,0.0
tackles,0.013636363636363636
interceptions,0.0125
blocks,0.035227272727272725
tackles_won,0.006818181818181818
dribble_tackles,0.006818181818181818
dribbles_vs,0.019318181818181818
pressures,0.13977272727272727
pressure_regains,0.05227272727272727
clearances,0.045454545454545456
errors,0.0
aerials_won,0.02159090909090909
aerials_lost,0.014772727272727272
ball_recoveries,0.10909090909090909
pens_conceded,0.0
fouls,0.0125
cards_yellow_red,0.0
