position,RM
passes_completed,0.20810810810810812
passes,0.34324324324324323
dribbles_completed,0.016216216216216217
dribbles,0.03513513513513514
passes_completed_short,0.08108108108108109
passes_short,0.12162162162162163
passes_completed_medium,0.0918918918918919
passes_medium,0.12972972972972974
passes_completed_long,0.024324324324324326
passes_long,0.06756756756756757
passes_total_distance,3.7486486486486488
passes_free_kicks,0.013513513513513514
through_balls,0.0
passes_pressure,0.10540540540540541
passes_switches,0.016216216216216217
crosses,0.03783783783783784
corner_kicks,0.024324324324324326
passes_intercepted,0.010810810810810811
passes_blocked,0.01891891891891892
dispossessed,0.010810810810810811
goals,0.002702702702702703
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.01891891891891892
shots_on_target,0.005405405405405406
sca,0.04054054054054054
gca,0.0
xg,0.0005405405405405405
crosses_into_penalty_area,0.008108108108108109
passes_into_final_third,0.010810810810810811
passes_into_penalty_area,0.008108108108108109
progressive_passes,0.021621621621621623
carry_progressive_distance,1.1675675675675676
assisted_shots,0.016216216216216217
fouled,0.02972972972972973
pens_won,0.0
tackles,0.02702702702702703
interceptions,0.005405405405405406
blocks,0.032432432432432434
tackles_won,0.013513513513513514
dribble_tackles,0.005405405405405406
dribbles_vs,0.013513513513513514
pressures,0.27837837837837837
pressure_regains,0.07297297297297298
clearances,0.005405405405405406
errors,0.002702702702702703
aerials_won,0.008108108108108109
aerials_lost,0.013513513513513514
ball_recoveries,0.08108108108108109
pens_conceded,0.0
fouls,0.013513513513513514
cards_yellow_red,0.002702702702702703
