position,CM
minutes,4881.0
passes_completed,3347.0
passes,3864.0
dribbles_completed,95.0
dribbles,128.0
passes_completed_short,1448.0
passes_short,1562.0
passes_completed_medium,1525.0
passes_medium,1707.0
passes_completed_long,348.0
passes_long,511.0
passes_total_distance,61153.0
passes_free_kicks,36.0
through_balls,0.0
passes_pressure,494.0
passes_switches,82.0
crosses,102.0
corner_kicks,0.0
passes_intercepted,64.0
passes_blocked,88.0
dispossessed,50.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,2.0
sca,119.0
gca,9.0
xg,0.30000000000000004
crosses_into_penalty_area,24.0
passes_into_final_third,286.0
passes_into_penalty_area,62.0
progressive_passes,291.0
carry_progressive_distance,10573.0
assisted_shots,55.0
fouled,105.0
pens_won,0.0
tackles,82.0
interceptions,52.0
blocks,84.0
tackles_won,43.0
dribble_tackles,40.0
dribbles_vs,93.0
pressures,549.0
pressure_regains,167.0
clearances,77.0
errors,1.0
aerials_won,32.0
aerials_lost,36.0
ball_recoveries,513.0
pens_conceded,0.0
fouls,50.0
cards_yellow_red,0.0
