position,GK
minutes,6120.0
passes_completed,1363.0
passes,2233.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,73.0
passes_short,76.0
passes_completed_medium,476.0
passes_medium,481.0
passes_completed_long,813.0
passes_long,1674.0
passes_total_distance,56098.0
passes_free_kicks,226.0
through_balls,1.0
passes_pressure,209.0
passes_switches,95.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,7.0
dispossessed,0.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,14.0
gca,1.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,57.0
passes_into_penalty_area,2.0
progressive_passes,2.0
carry_progressive_distance,3884.0
assisted_shots,7.0
fouled,10.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,2.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,6.0
pressures,7.0
pressure_regains,0.0
clearances,3.0
errors,3.0
aerials_won,2.0
aerials_lost,1.0
ball_recoveries,361.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
