position,DM
minutes,2183.0
passes_completed,772.0
passes,975.0
dribbles_completed,16.0
dribbles,24.0
passes_completed_short,285.0
passes_short,339.0
passes_completed_medium,351.0
passes_medium,401.0
passes_completed_long,119.0
passes_long,196.0
passes_total_distance,15196.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,168.0
passes_switches,40.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,15.0
dispossessed,10.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,15.0
gca,2.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,59.0
passes_into_penalty_area,5.0
progressive_passes,66.0
carry_progressive_distance,1527.0
assisted_shots,7.0
fouled,13.0
pens_won,0.0
tackles,48.0
interceptions,38.0
blocks,22.0
tackles_won,27.0
dribble_tackles,14.0
dribbles_vs,45.0
pressures,354.0
pressure_regains,102.0
clearances,35.0
errors,0.0
aerials_won,19.0
aerials_lost,18.0
ball_recoveries,260.0
pens_conceded,0.0
fouls,32.0
cards_yellow_red,0.0
