position,CB
minutes,1831.0
passes_completed,600.0
passes,773.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,135.0
passes_short,156.0
passes_completed_medium,305.0
passes_medium,353.0
passes_completed_long,151.0
passes_long,240.0
passes_total_distance,14170.0
passes_free_kicks,17.0
through_balls,0.0
passes_pressure,100.0
passes_switches,29.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,15.0
dispossessed,2.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,3.0
sca,7.0
gca,0.0
xg,0.7
crosses_into_penalty_area,0.0
passes_into_final_third,34.0
passes_into_penalty_area,2.0
progressive_passes,27.0
carry_progressive_distance,1114.0
assisted_shots,2.0
fouled,4.0
pens_won,0.0
tackles,24.0
interceptions,28.0
blocks,39.0
tackles_won,14.0
dribble_tackles,9.0
dribbles_vs,20.0
pressures,148.0
pressure_regains,43.0
clearances,127.0
errors,4.0
aerials_won,44.0
aerials_lost,27.0
ball_recoveries,238.0
pens_conceded,1.0
fouls,25.0
cards_yellow_red,0.0
