position,GK
minutes,9000.0
passes_completed,3115.0
passes,4236.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,392.0
passes_short,398.0
passes_completed_medium,1421.0
passes_medium,1434.0
passes_completed_long,1294.0
passes_long,2391.0
passes_total_distance,96981.0
passes_free_kicks,281.0
through_balls,0.0
passes_pressure,386.0
passes_switches,156.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,9.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,13.0
gca,3.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,60.0
passes_into_penalty_area,2.0
progressive_passes,3.0
carry_progressive_distance,6644.0
assisted_shots,2.0
fouled,8.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,5.0
pressure_regains,2.0
clearances,6.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,615.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
