position,WB
minutes,5278.0
passes_completed,2771.0
passes,3347.0
dribbles_completed,58.0
dribbles,107.0
passes_completed_short,1478.0
passes_short,1651.0
passes_completed_medium,1093.0
passes_medium,1315.0
passes_completed_long,162.0
passes_long,269.0
passes_total_distance,43684.0
passes_free_kicks,23.0
through_balls,4.0
passes_pressure,500.0
passes_switches,39.0
crosses,133.0
corner_kicks,3.0
passes_intercepted,69.0
passes_blocked,84.0
dispossessed,50.0
goals,5.0
assists,7.0
pens_made,0.0
pens_att,0.0
shots_total,45.0
shots_on_target,16.0
sca,121.0
gca,17.0
xg,4.2
crosses_into_penalty_area,30.0
passes_into_final_third,145.0
passes_into_penalty_area,66.0
progressive_passes,251.0
carry_progressive_distance,8019.0
assisted_shots,67.0
fouled,38.0
pens_won,1.0
tackles,148.0
interceptions,59.0
blocks,131.0
tackles_won,89.0
dribble_tackles,62.0
dribbles_vs,144.0
pressures,994.0
pressure_regains,307.0
clearances,133.0
errors,0.0
aerials_won,69.0
aerials_lost,75.0
ball_recoveries,515.0
pens_conceded,0.0
fouls,63.0
cards_yellow_red,0.0
