position,RW
minutes,760.0
passes_completed,274.0
passes,378.0
dribbles_completed,16.0
dribbles,39.0
passes_completed_short,126.0
passes_short,151.0
passes_completed_medium,110.0
passes_medium,146.0
passes_completed_long,32.0
passes_long,58.0
passes_total_distance,4807.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,77.0
passes_switches,14.0
crosses,34.0
corner_kicks,18.0
passes_intercepted,5.0
passes_blocked,14.0
dispossessed,17.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,7.0
sca,21.0
gca,3.0
xg,1.6000000000000003
crosses_into_penalty_area,5.0
passes_into_final_third,11.0
passes_into_penalty_area,11.0
progressive_passes,19.0
carry_progressive_distance,1622.0
assisted_shots,6.0
fouled,11.0
pens_won,0.0
tackles,13.0
interceptions,4.0
blocks,14.0
tackles_won,7.0
dribble_tackles,5.0
dribbles_vs,17.0
pressures,215.0
pressure_regains,47.0
clearances,12.0
errors,0.0
aerials_won,5.0
aerials_lost,11.0
ball_recoveries,69.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
