position,RM
minutes,444.0
passes_completed,0.30855855855855857
passes,0.42117117117117114
dribbles_completed,0.018018018018018018
dribbles,0.03153153153153153
passes_completed_short,0.13513513513513514
passes_short,0.16666666666666666
passes_completed_medium,0.13513513513513514
passes_medium,0.16891891891891891
passes_completed_long,0.038288288288288286
passes_long,0.07657657657657657
passes_total_distance,5.858108108108108
passes_free_kicks,0.009009009009009009
through_balls,0.0022522522522522522
passes_pressure,0.08558558558558559
passes_switches,0.02027027027027027
crosses,0.038288288288288286
corner_kicks,0.02027027027027027
passes_intercepted,0.0045045045045045045
passes_blocked,0.018018018018018018
dispossessed,0.013513513513513514
goals,0.0022522522522522522
assists,0.0022522522522522522
pens_made,0.0
pens_att,0.0
shots_total,0.036036036036036036
shots_on_target,0.013513513513513514
sca,0.04954954954954955
gca,0.0045045045045045045
xg,0.0015765765765765767
crosses_into_penalty_area,0.0045045045045045045
passes_into_final_third,0.0045045045045045045
passes_into_penalty_area,0.01126126126126126
progressive_passes,0.02927927927927928
carry_progressive_distance,1.8445945945945945
assisted_shots,0.02252252252252252
fouled,0.009009009009009009
pens_won,0.0
tackles,0.013513513513513514
interceptions,0.0022522522522522522
blocks,0.015765765765765764
tackles_won,0.009009009009009009
dribble_tackles,0.0022522522522522522
dribbles_vs,0.02252252252252252
pressures,0.20045045045045046
pressure_regains,0.060810810810810814
clearances,0.0022522522522522522
errors,0.0
aerials_won,0.0
aerials_lost,0.009009009009009009
ball_recoveries,0.08108108108108109
pens_conceded,0.0
fouls,0.009009009009009009
cards_yellow_red,0.0
