position,LM
passes_completed,0.45217391304347826
passes,0.6104347826086957
dribbles_completed,0.008695652173913044
dribbles,0.01652173913043478
passes_completed_short,0.20434782608695654
passes_short,0.24521739130434783
passes_completed_medium,0.20782608695652174
passes_medium,0.2773913043478261
passes_completed_long,0.03739130434782609
passes_long,0.07739130434782608
passes_total_distance,7.867826086956522
passes_free_kicks,0.0052173913043478265
through_balls,0.0
passes_pressure,0.13130434782608696
passes_switches,0.0052173913043478265
crosses,0.028695652173913042
corner_kicks,0.0017391304347826088
passes_intercepted,0.01391304347826087
passes_blocked,0.022608695652173914
dispossessed,0.00608695652173913
goals,0.0017391304347826088
assists,0.0008695652173913044
pens_made,0.0
pens_att,0.0
shots_total,0.013043478260869565
shots_on_target,0.004347826086956522
sca,0.029565217391304348
gca,0.0026086956521739132
xg,0.0006086956521739131
crosses_into_penalty_area,0.0052173913043478265
passes_into_final_third,0.04173913043478261
passes_into_penalty_area,0.01652173913043478
progressive_passes,0.07391304347826087
carry_progressive_distance,1.4547826086956521
assisted_shots,0.01391304347826087
fouled,0.010434782608695653
pens_won,0.0
tackles,0.036521739130434785
interceptions,0.011304347826086957
blocks,0.03217391304347826
tackles_won,0.021739130434782608
dribble_tackles,0.018260869565217393
dribbles_vs,0.042608695652173914
pressures,0.1565217391304348
pressure_regains,0.06086956521739131
clearances,0.017391304347826087
errors,0.0
aerials_won,0.013043478260869565
aerials_lost,0.00608695652173913
ball_recoveries,0.08608695652173913
pens_conceded,0.0
fouls,0.021739130434782608
cards_yellow_red,0.0
