position,RW
passes_completed,0.6907665505226481
passes,0.8118466898954704
dribbles_completed,0.013937282229965157
dribbles,0.017421602787456445
passes_completed_short,0.32578397212543553
passes_short,0.3588850174216028
passes_completed_medium,0.27090592334494773
passes_medium,0.31010452961672474
passes_completed_long,0.08275261324041812
passes_long,0.11933797909407666
passes_total_distance,12.378919860627178
passes_free_kicks,0.016550522648083623
through_balls,0.0017421602787456446
passes_pressure,0.11846689895470383
passes_switches,0.03048780487804878
crosses,0.02264808362369338
corner_kicks,0.02700348432055749
passes_intercepted,0.018292682926829267
passes_blocked,0.0156794425087108
dispossessed,0.017421602787456445
goals,0.003484320557491289
assists,0.004355400696864111
pens_made,0.0
pens_att,0.0
shots_total,0.009581881533101045
shots_on_target,0.006097560975609756
sca,0.05226480836236934
gca,0.008710801393728223
xg,0.0015679442508710804
crosses_into_penalty_area,0.005226480836236934
passes_into_final_third,0.08188153310104529
passes_into_penalty_area,0.03571428571428571
progressive_passes,0.09581881533101046
carry_progressive_distance,2.162020905923345
assisted_shots,0.033101045296167246
fouled,0.013066202090592335
pens_won,0.0008710801393728223
tackles,0.006968641114982578
interceptions,0.0008710801393728223
blocks,0.006968641114982578
tackles_won,0.003484320557491289
dribble_tackles,0.002613240418118467
dribbles_vs,0.006968641114982578
pressures,0.13588850174216027
pressure_regains,0.03571428571428571
clearances,0.0017421602787456446
errors,0.0
aerials_won,0.0
aerials_lost,0.0008710801393728223
ball_recoveries,0.07229965156794425
pens_conceded,0.0
fouls,0.003484320557491289
cards_yellow_red,0.0
