position,LW
minutes,4825.0
passes_completed,1668.0
passes,2257.0
dribbles_completed,65.0
dribbles,136.0
passes_completed_short,789.0
passes_short,915.0
passes_completed_medium,691.0
passes_medium,887.0
passes_completed_long,174.0
passes_long,387.0
passes_total_distance,30020.0
passes_free_kicks,30.0
through_balls,1.0
passes_pressure,388.0
passes_switches,56.0
crosses,121.0
corner_kicks,6.0
passes_intercepted,45.0
passes_blocked,84.0
dispossessed,72.0
goals,3.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,36.0
shots_on_target,14.0
sca,81.0
gca,9.0
xg,1.5
crosses_into_penalty_area,21.0
passes_into_final_third,126.0
passes_into_penalty_area,37.0
progressive_passes,152.0
carry_progressive_distance,8756.0
assisted_shots,33.0
fouled,73.0
pens_won,0.0
tackles,115.0
interceptions,33.0
blocks,99.0
tackles_won,59.0
dribble_tackles,35.0
dribbles_vs,71.0
pressures,711.0
pressure_regains,200.0
clearances,167.0
errors,1.0
aerials_won,38.0
aerials_lost,25.0
ball_recoveries,382.0
pens_conceded,1.0
fouls,39.0
cards_yellow_red,1.0
