position,RM
minutes,1629.0
passes_completed,322.0
passes,442.0
dribbles_completed,35.0
dribbles,53.0
passes_completed_short,186.0
passes_short,234.0
passes_completed_medium,110.0
passes_medium,147.0
passes_completed_long,16.0
passes_long,30.0
passes_total_distance,4804.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,126.0
passes_switches,8.0
crosses,22.0
corner_kicks,2.0
passes_intercepted,7.0
passes_blocked,15.0
dispossessed,35.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,29.0
shots_on_target,11.0
sca,43.0
gca,4.0
xg,3.7
crosses_into_penalty_area,5.0
passes_into_final_third,20.0
passes_into_penalty_area,14.0
progressive_passes,41.0
carry_progressive_distance,1860.0
assisted_shots,16.0
fouled,27.0
pens_won,0.0
tackles,38.0
interceptions,13.0
blocks,38.0
tackles_won,22.0
dribble_tackles,15.0
dribbles_vs,45.0
pressures,401.0
pressure_regains,114.0
clearances,9.0
errors,0.0
aerials_won,25.0
aerials_lost,51.0
ball_recoveries,138.0
pens_conceded,0.0
fouls,26.0
cards_yellow_red,0.0
