position,AM
passes_completed,0.20644022937803264
passes,0.3206881340979268
dribbles_completed,0.0066166740185266875
dribbles,0.011910013233348038
passes_completed_short,0.1133656815174239
passes_short,0.15483017203352448
passes_completed_medium,0.06572562858403176
passes_medium,0.1027790030877812
passes_completed_long,0.020291133656815175
passes_long,0.04146449051610057
passes_total_distance,3.3039258932509923
passes_free_kicks,0.002646669607410675
through_balls,0.0004411116012351125
passes_pressure,0.0811645346272607
passes_switches,0.00882223202470225
crosses,0.0061755624172915745
corner_kicks,0.000882223202470225
passes_intercepted,0.00882223202470225
passes_blocked,0.015880017644464048
dispossessed,0.015880017644464048
goals,0.0030877812086457872
assists,0.0004411116012351125
pens_made,0.0
pens_att,0.0
shots_total,0.033083370092633436
shots_on_target,0.00882223202470225
sca,0.023820026466696075
gca,0.003970004411116012
xg,0.0031760035288928095
crosses_into_penalty_area,0.00176444640494045
passes_into_final_third,0.018526687251874726
passes_into_penalty_area,0.004411116012351125
progressive_passes,0.02646669607410675
carry_progressive_distance,0.6704896338773709
assisted_shots,0.007498897220996913
fouled,0.015438906043228937
pens_won,0.0004411116012351125
tackles,0.0105866784296427
interceptions,0.0066166740185266875
blocks,0.015438906043228937
tackles_won,0.0070577856197618
dribble_tackles,0.002646669607410675
dribbles_vs,0.011910013233348038
pressures,0.21482134980149978
pressure_regains,0.05778561976179974
clearances,0.020291133656815175
errors,0.0
aerials_won,0.031318923687692984
aerials_lost,0.032642258491398325
ball_recoveries,0.07543008381120424
pens_conceded,0.0
fouls,0.010145566828407587
cards_yellow_red,0.0
