position,LW
minutes,1706.0
passes_completed,0.24384525205158264
passes,0.3376318874560375
dribbles_completed,0.045134818288393906
dribbles,0.07620164126611957
passes_completed_short,0.11313012895662368
passes_short,0.1477139507620164
passes_completed_medium,0.09964830011723329
passes_medium,0.13130128956623682
passes_completed_long,0.028722157092614303
passes_long,0.045134818288393906
passes_total_distance,4.520515826494725
passes_free_kicks,0.0017584994138335288
through_balls,0.0005861664712778429
passes_pressure,0.10023446658851114
passes_switches,0.016998827667057445
crosses,0.03634232121922626
corner_kicks,0.0011723329425556857
passes_intercepted,0.009378663540445486
passes_blocked,0.021101992966002344
dispossessed,0.04044548651817116
goals,0.0017584994138335288
assists,0.0
pens_made,0.0005861664712778429
pens_att,0.0005861664712778429
shots_total,0.029308323563892145
shots_on_target,0.011137162954279016
sca,0.038686987104337635
gca,0.0017584994138335288
xg,0.0019929660023446662
crosses_into_penalty_area,0.004689331770222743
passes_into_final_third,0.017584994138335287
passes_into_penalty_area,0.007033997655334115
progressive_passes,0.02579132473622509
carry_progressive_distance,3.2520515826494725
assisted_shots,0.012895662368112544
fouled,0.022274325908558032
pens_won,0.0005861664712778429
tackles,0.0076201641266119575
interceptions,0.004689331770222743
blocks,0.007033997655334115
tackles_won,0.0035169988276670576
dribble_tackles,0.0035169988276670576
dribbles_vs,0.011137162954279016
pressures,0.14009378663540445
pressure_regains,0.03048065650644783
clearances,0.0023446658851113715
errors,0.0
aerials_won,0.005275498241500586
aerials_lost,0.005275498241500586
ball_recoveries,0.06096131301289566
pens_conceded,0.0
fouls,0.005861664712778429
cards_yellow_red,0.0
