position,RM
minutes,289.0
passes_completed,47.0
passes,66.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,25.0
passes_short,32.0
passes_completed_medium,14.0
passes_medium,20.0
passes_completed_long,6.0
passes_long,9.0
passes_total_distance,807.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,16.0
passes_switches,2.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,7.0
gca,0.0
xg,0.8
crosses_into_penalty_area,1.0
passes_into_final_third,2.0
passes_into_penalty_area,1.0
progressive_passes,1.0
carry_progressive_distance,84.0
assisted_shots,1.0
fouled,10.0
pens_won,0.0
tackles,5.0
interceptions,2.0
blocks,2.0
tackles_won,4.0
dribble_tackles,0.0
dribbles_vs,5.0
pressures,71.0
pressure_regains,13.0
clearances,2.0
errors,0.0
aerials_won,9.0
aerials_lost,22.0
ball_recoveries,7.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
