position,FW
passes_completed,0.12234371776356509
passes,0.17123994223230865
dribbles_completed,0.011966164637920364
dribbles,0.023519702909015887
passes_completed_short,0.07674850422942026
passes_short,0.09407881163606355
passes_completed_medium,0.03342273571281205
passes_medium,0.04662677945120693
passes_completed_long,0.006395708685785022
passes_long,0.013616670105219723
passes_total_distance,1.7049721477202393
passes_free_kicks,0.0008252527336496802
through_balls,0.0008252527336496802
passes_pressure,0.03878687848153497
passes_switches,0.0022694450175366207
crosses,0.004332576851660821
corner_kicks,0.0
passes_intercepted,0.004126263668248401
passes_blocked,0.012172477821332784
dispossessed,0.023107076542191046
goals,0.004126263668248401
assists,0.0006189395502372602
pens_made,0.0
pens_att,0.0
shots_total,0.026201774293377347
shots_on_target,0.011140911904270683
sca,0.016298741489581183
gca,0.0014441922838869404
xg,0.003734268619764803
crosses_into_penalty_area,0.00020631318341242006
passes_into_final_third,0.007014648236022282
passes_into_penalty_area,0.004745203218485661
progressive_passes,0.012378791004745203
carry_progressive_distance,0.648854961832061
assisted_shots,0.006808335052609861
fouled,0.023107076542191046
pens_won,0.0004126263668248401
tackles,0.008665153703321642
interceptions,0.003301010934598721
blocks,0.015679801939343926
tackles_won,0.006395708685785022
dribble_tackles,0.0022694450175366207
dribbles_vs,0.012378791004745203
pressures,0.20920156798019393
pressure_regains,0.049308850835568394
clearances,0.007839900969671963
errors,0.0
aerials_won,0.010109345987208583
aerials_lost,0.024138642459253148
ball_recoveries,0.03858056529812255
pens_conceded,0.0
fouls,0.015886115122756343
cards_yellow_red,0.0
