position,GK
minutes,4230.0
passes_completed,1030.0
passes,1478.0
dribbles_completed,0.0
dribbles,1.0
passes_completed_short,163.0
passes_short,164.0
passes_completed_medium,464.0
passes_medium,473.0
passes_completed_long,393.0
passes_long,829.0
passes_total_distance,30705.0
passes_free_kicks,119.0
through_balls,0.0
passes_pressure,84.0
passes_switches,48.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,2.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,9.0
gca,3.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,2132.0
assisted_shots,1.0
fouled,10.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,1.0
pressure_regains,0.0
clearances,2.0
errors,2.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,270.0
pens_conceded,2.0
fouls,2.0
cards_yellow_red,0.0
