position,LW
passes_completed,0.35930047694753575
passes,0.4356120826709062
dribbles_completed,0.02066772655007949
dribbles,0.04292527821939587
passes_completed_short,0.22257551669316375
passes_short,0.246422893481717
passes_completed_medium,0.0890302066772655
passes_medium,0.10969793322734499
passes_completed_long,0.03815580286168521
passes_long,0.057233704292527825
passes_total_distance,5.631160572337043
passes_free_kicks,0.011128775834658187
through_balls,0.001589825119236884
passes_pressure,0.06359300476947535
passes_switches,0.00794912559618442
crosses,0.00794912559618442
corner_kicks,0.006359300476947536
passes_intercepted,0.019077901430842606
passes_blocked,0.00794912559618442
dispossessed,0.0397456279809221
goals,0.0047694753577106515
assists,0.001589825119236884
pens_made,0.0
pens_att,0.0
shots_total,0.022257551669316374
shots_on_target,0.012718600953895072
sca,0.04451510333863275
gca,0.001589825119236884
xg,0.0014308426073131955
crosses_into_penalty_area,0.003179650238473768
passes_into_final_third,0.025437201907790145
passes_into_penalty_area,0.019077901430842606
progressive_passes,0.04292527821939587
carry_progressive_distance,2.4689984101748808
assisted_shots,0.02066772655007949
fouled,0.04133545310015898
pens_won,0.0
tackles,0.00794912559618442
interceptions,0.0047694753577106515
blocks,0.00794912559618442
tackles_won,0.003179650238473768
dribble_tackles,0.001589825119236884
dribbles_vs,0.01589825119236884
pressures,0.20031796502384738
pressure_regains,0.06200317965023847
clearances,0.003179650238473768
errors,0.0
aerials_won,0.003179650238473768
aerials_lost,0.01589825119236884
ball_recoveries,0.08426073131955485
pens_conceded,0.0
fouls,0.006359300476947536
cards_yellow_red,0.0
