position,GK
SoTA,0.049617641828205584
GA,0.017072736973146006
Saves,0.033967632936155075
#OPA,0.006046594344655877
Cmp,0.06793526587231015
Att,0.08287391072381291
Thr,0.04250400142272808
Stp,0.006224435354792815
