position,LB
passes_completed,0.692539887882708
passes,0.8326865028029323
dribbles_completed,0.00646830530401035
dribbles,0.01164294954721863
passes_completed_short,0.30314790858128504
passes_short,0.3341957740405347
passes_completed_medium,0.3040103492884864
passes_medium,0.351875808538163
passes_completed_long,0.07546356188012074
passes_long,0.12117291936179388
passes_total_distance,12.459680896938336
passes_free_kicks,0.01078050884001725
through_balls,0.0
passes_pressure,0.12591634325140147
passes_switches,0.013367830961621389
crosses,0.0258732212160414
corner_kicks,0.0
passes_intercepted,0.015092712376024149
passes_blocked,0.018111254851228976
dispossessed,0.008624407072013798
goals,0.0
assists,0.0017248814144027599
pens_made,0.0
pens_att,0.0
shots_total,0.0038809831824062097
shots_on_target,0.00129366106080207
sca,0.0215610176800345
gca,0.004743423889607589
xg,0.00012936610608020702
crosses_into_penalty_area,0.00560586459680897
passes_into_final_third,0.05260888313928418
passes_into_penalty_area,0.009055627425614488
progressive_passes,0.054333764553686936
carry_progressive_distance,2.144458818456231
assisted_shots,0.013367830961621389
fouled,0.016817593790426907
pens_won,0.0
tackles,0.026735661923242778
interceptions,0.018973695558430356
blocks,0.02501078050884002
tackles_won,0.014230271668822769
dribble_tackles,0.009055627425614488
dribbles_vs,0.02242345838723588
pressures,0.12117291936179388
pressure_regains,0.04225959465286762
clearances,0.03492884864165589
errors,0.0
aerials_won,0.02026735661923243
aerials_lost,0.01164294954721863
ball_recoveries,0.12677878395860284
pens_conceded,0.00043122035360068997
fouls,0.01250539025442001
cards_yellow_red,0.0
