position,AM
passes_completed,0.4179883945841393
passes,0.5143133462282399
dribbles_completed,0.0029013539651837525
dribbles,0.0046421663442940036
passes_completed_short,0.14874274661508705
passes_short,0.17408123791102514
passes_completed_medium,0.2011605415860735
passes_medium,0.2264990328820116
passes_completed_long,0.060541586073500964
passes_long,0.09535783365570599
passes_total_distance,8.306382978723404
passes_free_kicks,0.01218568665377176
through_balls,0.00038684719535783365
passes_pressure,0.08201160541586074
passes_switches,0.014506769825918761
crosses,0.0032882011605415862
corner_kicks,0.00019342359767891682
passes_intercepted,0.00909090909090909
passes_blocked,0.010638297872340425
dispossessed,0.003094777562862669
goals,0.0007736943907156673
assists,0.00019342359767891682
pens_made,0.0
pens_att,0.0
shots_total,0.016054158607350096
shots_on_target,0.0038684719535783366
sca,0.011218568665377175
gca,0.0005802707930367504
xg,0.0007156673114119923
crosses_into_penalty_area,0.0011605415860735009
passes_into_final_third,0.03172147001934236
passes_into_penalty_area,0.003481624758220503
progressive_passes,0.03655705996131528
carry_progressive_distance,0.9854932301740812
assisted_shots,0.00425531914893617
fouled,0.01160541586073501
pens_won,0.00019342359767891682
tackles,0.03655705996131528
interceptions,0.010638297872340425
blocks,0.02011605415860735
tackles_won,0.023017408123791102
dribble_tackles,0.014313346228239845
dribbles_vs,0.033462282398452614
pressures,0.1804642166344294
pressure_regains,0.05841392649903288
clearances,0.05145067698259188
errors,0.00038684719535783365
aerials_won,0.02321083172147002
aerials_lost,0.017408123791102514
ball_recoveries,0.1321083172147002
pens_conceded,0.00019342359767891682
fouls,0.018955512572533847
cards_yellow_red,0.0005802707930367504
