position,LB
passes_completed,0.34564643799472294
passes,0.465259454705365
dribbles_completed,0.007036059806508356
dribbles,0.013192612137203167
passes_completed_short,0.14511873350923482
passes_short,0.1759014951627089
passes_completed_medium,0.13720316622691292
passes_medium,0.17150395778364116
passes_completed_long,0.05452946350043975
passes_long,0.0870712401055409
passes_total_distance,6.602462620932278
passes_free_kicks,0.006156552330694811
through_balls,0.0
passes_pressure,0.08619173262972735
passes_switches,0.01759014951627089
crosses,0.021108179419525065
corner_kicks,0.002638522427440633
passes_intercepted,0.011433597185576077
passes_blocked,0.027264731750219876
dispossessed,0.019349164467897976
goals,0.0008795074758135445
assists,0.001759014951627089
pens_made,0.0
pens_att,0.0
shots_total,0.011433597185576077
shots_on_target,0.002638522427440633
sca,0.02198768689533861
gca,0.001759014951627089
xg,0.0010554089709762533
crosses_into_penalty_area,0.008795074758135445
passes_into_final_third,0.021108179419525065
passes_into_penalty_area,0.009674582233948988
progressive_passes,0.03518029903254178
carry_progressive_distance,1.357080035180299
assisted_shots,0.011433597185576077
fouled,0.008795074758135445
pens_won,0.0
tackles,0.028144239226033423
interceptions,0.006156552330694811
blocks,0.021108179419525065
tackles_won,0.014072119613016711
dribble_tackles,0.0079155672823219
dribbles_vs,0.027264731750219876
pressures,0.218117854001759
pressure_regains,0.05013192612137203
clearances,0.026385224274406333
errors,0.0
aerials_won,0.014072119613016711
aerials_lost,0.0158311345646438
ball_recoveries,0.07651715039577836
pens_conceded,0.0
fouls,0.0158311345646438
cards_yellow_red,0.0
