position,LM
minutes,1650.0
passes_completed,416.0
passes,574.0
dribbles_completed,17.0
dribbles,33.0
passes_completed_short,235.0
passes_short,276.0
passes_completed_medium,137.0
passes_medium,180.0
passes_completed_long,31.0
passes_long,74.0
passes_total_distance,6374.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,95.0
passes_switches,13.0
crosses,36.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,36.0
dispossessed,29.0
goals,5.0
assists,0.0
pens_made,1.0
pens_att,1.0
shots_total,38.0
shots_on_target,11.0
sca,36.0
gca,1.0
xg,2.0
crosses_into_penalty_area,6.0
passes_into_final_third,11.0
passes_into_penalty_area,15.0
progressive_passes,33.0
carry_progressive_distance,1433.0
assisted_shots,13.0
fouled,17.0
pens_won,0.0
tackles,25.0
interceptions,20.0
blocks,36.0
tackles_won,11.0
dribble_tackles,6.0
dribbles_vs,18.0
pressures,319.0
pressure_regains,80.0
clearances,19.0
errors,0.0
aerials_won,11.0
aerials_lost,29.0
ball_recoveries,158.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,1.0
