position,GK
passes_completed,0.19225967540574282
passes,0.28876404494382024
dribbles_completed,0.00024968789013732833
dribbles,0.00024968789013732833
passes_completed_short,0.02634207240948814
passes_short,0.02659176029962547
passes_completed_medium,0.08177278401997504
passes_medium,0.083270911360799
passes_completed_long,0.08339575530586767
passes_long,0.17815230961298378
passes_total_distance,6.3865168539325845
passes_free_kicks,0.027091136079900126
through_balls,0.00024968789013732833
passes_pressure,0.016978776529338328
passes_switches,0.008988764044943821
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0006242197253433209
passes_blocked,0.0006242197253433209
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0006242197253433209
gca,0.00012484394506866417
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.0033707865168539327
passes_into_penalty_area,0.0
progressive_passes,0.00012484394506866417
carry_progressive_distance,0.35692883895131083
assisted_shots,0.0
fouled,0.0013732833957553058
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.00012484394506866417
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.000749063670411985
pressures,0.00024968789013732833
pressure_regains,0.00012484394506866417
clearances,0.0003745318352059925
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.046317103620474406
pens_conceded,0.00024968789013732833
fouls,0.0004993757802746567
cards_yellow_red,0.0
